,Subnum,Block,Trial,Old,testcdisgard,Setsize,Serpos,Lag,Response,Correctness,Side,RT,WhichProbe,Stimkind,FileCondi,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
2432,13,7,12,2,1,8,0,0,1,1,0,1723,9,1,CMpure,8,5,6,7,3,4,1,2
2433,13,7,13,2,1,8,0,0,1,1,0,1963,14,1,CMpure,1,8,7,2,5,6,4,3
2434,13,7,14,2,1,2,0,0,2,1,1,1088,15,1,CMpure,15,13,NA,NA,NA,NA,NA,NA
2435,13,7,15,1,1,8,6,3,1,1,1,1273,5,1,CMpure,15,9,14,12,10,13,16,11
2436,13,7,16,1,1,8,5,4,1,1,1,1179,7,1,CMpure,14,11,13,12,15,9,10,16
2437,13,7,17,1,1,2,2,1,1,1,1,465,3,1,CMpure,9,11,NA,NA,NA,NA,NA,NA
2438,13,7,18,2,1,2,0,0,2,1,1,466,11,1,CMpure,12,10,NA,NA,NA,NA,NA,NA
2439,13,7,19,2,1,2,0,0,1,1,0,900,10,1,CMpure,7,6,NA,NA,NA,NA,NA,NA
2440,13,7,20,1,1,2,2,1,2,1,0,292,7,1,CMpure,3,7,NA,NA,NA,NA,NA,NA
2441,13,7,21,1,1,8,3,6,1,1,1,1228,5,1,CMpure,16,10,13,14,12,15,11,9
2442,13,7,22,2,1,4,0,0,1,1,0,629,16,1,CMpure,2,6,5,1,NA,NA,NA,NA
2443,13,7,23,2,1,8,0,0,2,1,1,865,9,1,CMpure,15,9,12,13,14,11,16,10
2444,13,7,24,2,1,2,0,0,2,0,0,1043,14,1,CMpure,2,5,NA,NA,NA,NA,NA,NA
2445,13,8,1,2,1,8,0,0,1,1,0,846,11,1,CMpure,1,3,5,2,6,8,7,4
2446,13,8,2,1,1,4,3,2,1,1,1,1030,4,1,CMpure,15,10,12,11,NA,NA,NA,NA
2447,13,8,3,2,1,4,0,0,1,1,0,982,15,1,CMpure,3,2,1,8,NA,NA,NA,NA
2448,13,8,4,1,1,4,4,1,2,1,0,808,3,1,CMpure,7,1,5,3,NA,NA,NA,NA
2449,13,8,5,2,1,8,0,0,1,1,0,956,10,1,CMpure,2,1,7,4,3,5,6,8
2450,13,8,6,2,1,2,0,0,2,1,1,2554,13,1,CMpure,11,12,NA,NA,NA,NA,NA,NA
2451,13,8,7,1,1,2,2,1,2,1,0,2472,5,1,CMpure,8,5,NA,NA,NA,NA,NA,NA
2452,13,8,8,2,1,8,0,0,2,1,1,442,10,1,CMpure,11,13,14,12,15,10,9,16
2453,13,8,9,2,1,4,0,0,1,1,0,2386,11,1,CMpure,8,4,2,7,NA,NA,NA,NA
2454,13,8,10,2,1,4,0,0,2,1,1,1820,9,1,CMpure,14,16,15,11,NA,NA,NA,NA
2455,13,8,11,2,1,8,0,0,1,1,0,696,15,1,CMpure,4,7,3,5,6,1,2,8
2456,13,8,12,2,1,2,0,0,1,1,0,881,13,1,CMpure,3,1,NA,NA,NA,NA,NA,NA
2457,13,8,13,1,1,8,4,5,1,1,1,866,5,1,CMpure,15,11,9,13,12,10,14,16
2458,13,8,14,1,1,8,6,3,1,1,1,660,4,1,CMpure,15,9,14,16,10,12,13,11
2459,13,8,15,2,1,8,0,0,2,1,1,670,12,1,CMpure,16,9,13,11,10,15,14,12
2460,13,8,16,2,1,2,0,0,2,1,1,664,14,1,CMpure,15,9,NA,NA,NA,NA,NA,NA
2461,13,8,17,2,1,4,0,0,2,1,1,774,11,1,CMpure,9,14,15,13,NA,NA,NA,NA
2462,13,8,18,2,1,4,0,0,2,1,1,625,16,1,CMpure,10,15,13,16,NA,NA,NA,NA
2463,13,8,19,1,1,4,2,3,1,0,0,1282,8,1,CMpure,4,8,7,5,NA,NA,NA,NA
2464,13,8,20,1,1,8,1,8,1,1,1,787,4,1,CMpure,12,9,16,11,15,13,14,10
2465,13,8,21,1,1,8,1,8,1,1,1,808,7,1,CMpure,15,11,13,9,16,14,10,12
2466,13,8,22,2,1,2,0,0,2,1,1,604,9,1,CMpure,11,15,NA,NA,NA,NA,NA,NA
2467,13,8,23,1,1,8,4,5,1,1,1,745,8,1,CMpure,15,10,11,16,14,13,12,9
2468,13,8,24,1,1,2,2,1,1,1,1,2831,3,1,CMpure,15,11,NA,NA,NA,NA,NA,NA
2469,13,9,1,1,1,2,2,1,1,1,1,927,6,1,CMpure,10,14,NA,NA,NA,NA,NA,NA
2470,13,9,2,2,1,2,0,0,1,1,0,430,10,1,CMpure,6,1,NA,NA,NA,NA,NA,NA
2471,13,9,3,1,1,8,4,5,1,1,1,497,6,1,CMpure,15,9,12,14,11,16,10,13
2472,13,9,4,1,1,8,2,7,1,1,1,834,6,1,CMpure,13,14,12,15,16,11,9,10
2473,13,9,5,1,1,8,1,8,2,1,0,1701,2,1,CMpure,2,6,4,8,7,5,1,3
2474,13,9,6,2,1,8,0,0,1,1,0,629,12,1,CMpure,8,2,1,3,7,4,6,5
2475,13,9,7,1,1,2,2,1,1,1,1,3920,8,1,CMpure,12,16,NA,NA,NA,NA,NA,NA
2476,13,9,8,2,1,2,0,0,2,1,1,840,15,1,CMpure,14,10,NA,NA,NA,NA,NA,NA
2477,13,9,9,2,1,4,0,0,1,1,0,1728,14,1,CMpure,2,7,4,6,NA,NA,NA,NA
2478,13,9,10,1,1,2,2,1,1,1,1,3680,8,1,CMpure,10,16,NA,NA,NA,NA,NA,NA
2479,13,9,11,1,1,2,2,1,2,1,0,1552,7,1,CMpure,4,7,NA,NA,NA,NA,NA,NA
2480,13,9,12,1,1,8,6,3,2,1,0,903,5,1,CMpure,7,3,1,4,6,5,8,2
2481,13,9,13,2,1,2,0,0,2,1,1,3639,9,1,CMpure,9,12,NA,NA,NA,NA,NA,NA
2482,13,9,14,2,1,2,0,0,2,1,1,986,13,1,CMpure,16,11,NA,NA,NA,NA,NA,NA
2483,13,9,15,2,1,4,0,0,2,1,1,812,15,1,CMpure,10,11,9,14,NA,NA,NA,NA
2484,13,9,16,1,1,8,5,4,2,1,0,593,6,1,CMpure,1,2,3,5,6,4,8,7
2485,13,9,17,1,1,2,1,2,1,1,1,4701,8,1,CMpure,16,13,NA,NA,NA,NA,NA,NA
2486,13,9,18,2,1,8,0,0,2,1,1,1030,9,1,CMpure,15,16,9,10,14,12,11,13
2487,13,9,19,2,1,2,0,0,1,1,0,737,13,1,CMpure,3,7,NA,NA,NA,NA,NA,NA
2488,13,9,20,1,1,8,8,1,2,1,0,823,2,1,CMpure,6,8,4,3,5,1,7,2
2489,13,9,21,2,1,8,0,0,1,1,0,843,9,1,CMpure,8,5,4,2,6,1,3,7
2490,13,9,22,2,1,2,0,0,1,1,0,2382,16,1,CMpure,1,8,NA,NA,NA,NA,NA,NA
2491,13,9,23,2,1,2,0,0,2,1,1,4851,11,1,CMpure,12,15,NA,NA,NA,NA,NA,NA
2492,13,9,24,2,1,4,0,0,1,1,0,890,12,1,CMpure,4,6,3,8,NA,NA,NA,NA
2493,14,2,1,2,1,4,0,0,2,1,1,724,13,1,CMpure,12,16,9,15,NA,NA,NA,NA
2494,14,2,2,1,1,8,7,2,1,1,1,1003,2,1,CMpure,11,12,13,9,14,16,10,15
2495,14,2,3,1,1,2,1,2,1,1,1,551,2,1,CMpure,10,13,NA,NA,NA,NA,NA,NA
2496,14,2,4,2,1,4,0,0,2,1,1,715,15,1,CMpure,16,12,14,10,NA,NA,NA,NA
2497,14,2,5,2,1,8,0,0,2,1,1,770,10,1,CMpure,13,14,11,12,9,16,15,10
2498,14,2,6,2,1,4,0,0,2,1,1,717,13,1,CMpure,12,16,11,15,NA,NA,NA,NA
2499,14,2,7,1,1,2,2,1,1,0,0,565,5,1,CMpure,4,5,NA,NA,NA,NA,NA,NA
2500,14,2,8,1,1,8,8,1,2,1,0,931,3,1,CMpure,4,6,7,5,1,8,2,3
2501,14,2,9,1,1,2,1,2,1,1,1,3826,5,1,CMpure,13,12,NA,NA,NA,NA,NA,NA
2502,14,2,10,1,1,4,4,1,2,1,0,739,5,1,CMpure,7,4,3,5,NA,NA,NA,NA
2503,14,2,11,2,1,2,0,0,1,1,0,762,16,1,CMpure,7,8,NA,NA,NA,NA,NA,NA
2504,14,2,12,1,1,2,2,1,1,1,1,688,1,1,CMpure,15,9,NA,NA,NA,NA,NA,NA
2505,14,2,13,1,1,2,1,2,1,1,1,889,4,1,CMpure,12,10,NA,NA,NA,NA,NA,NA
2506,14,2,14,1,1,8,6,3,2,0,1,1066,5,1,CMpure,11,12,16,15,14,13,9,10
2507,14,2,15,1,1,8,3,6,1,1,1,979,6,1,CMpure,16,13,14,10,15,11,9,12
2508,14,2,16,1,1,8,6,3,1,1,1,881,5,1,CMpure,16,14,15,10,11,13,12,9
2509,14,2,17,2,1,8,0,0,2,1,1,659,14,1,CMpure,14,11,13,12,15,10,16,9
2510,14,2,18,2,1,2,0,0,1,1,0,1325,14,1,CMpure,2,4,NA,NA,NA,NA,NA,NA
2511,14,2,19,1,1,2,1,2,1,1,1,812,6,1,CMpure,14,15,NA,NA,NA,NA,NA,NA
2512,14,2,20,2,1,2,0,0,2,1,1,801,13,1,CMpure,13,10,NA,NA,NA,NA,NA,NA
2513,14,2,21,2,1,2,0,0,2,1,1,1237,14,1,CMpure,10,15,NA,NA,NA,NA,NA,NA
2514,14,2,22,2,1,2,0,0,2,1,1,1255,9,1,CMpure,10,13,NA,NA,NA,NA,NA,NA
2515,14,2,23,1,1,8,7,2,1,1,1,938,6,1,CMpure,9,10,12,11,13,16,14,15
2516,14,2,24,1,1,2,1,2,1,1,1,1032,6,1,CMpure,14,9,NA,NA,NA,NA,NA,NA
2517,14,3,1,2,1,2,0,0,2,1,1,754,14,1,CMpure,14,13,NA,NA,NA,NA,NA,NA
2518,14,3,2,2,1,8,0,0,1,1,0,824,12,1,CMpure,3,5,2,1,6,7,4,8
2519,14,3,3,1,1,4,4,1,2,1,0,1490,1,1,CMpure,3,5,2,1,NA,NA,NA,NA
2520,14,3,4,2,1,4,0,0,2,1,1,784,10,1,CMpure,10,14,12,13,NA,NA,NA,NA
2521,14,3,5,2,1,8,0,0,2,1,1,981,11,1,CMpure,9,11,10,14,13,15,16,12
2522,14,3,6,2,1,4,0,0,1,1,0,1447,15,1,CMpure,6,5,8,2,NA,NA,NA,NA
2523,14,3,7,1,1,8,8,1,2,1,0,882,6,1,CMpure,4,1,7,3,8,5,2,6
2524,14,3,8,1,1,4,1,4,1,1,1,1049,7,1,CMpure,15,9,14,11,NA,NA,NA,NA
2525,14,3,9,2,1,2,0,0,1,1,0,1283,12,1,CMpure,1,7,NA,NA,NA,NA,NA,NA
2526,14,3,10,1,1,8,7,2,1,1,1,756,6,1,CMpure,9,11,13,16,10,15,14,12
2527,14,3,11,1,1,4,4,1,2,1,0,639,4,1,CMpure,3,6,5,4,NA,NA,NA,NA
2528,14,3,12,1,1,4,1,4,2,0,1,800,2,1,CMpure,10,16,14,13,NA,NA,NA,NA
2529,14,3,13,1,1,4,4,1,2,1,0,713,6,1,CMpure,7,2,3,6,NA,NA,NA,NA
2530,14,3,14,2,1,8,0,0,2,1,1,1297,15,1,CMpure,10,15,9,16,14,12,13,11
2531,14,3,15,1,1,8,7,2,2,1,0,946,6,1,CMpure,5,4,1,2,7,3,6,8
2532,14,3,16,1,1,4,2,3,1,0,0,663,5,1,CMpure,7,5,3,1,NA,NA,NA,NA
2533,14,3,17,2,1,4,0,0,1,1,0,790,12,1,CMpure,3,6,2,7,NA,NA,NA,NA
2534,14,3,18,2,1,8,0,0,1,1,0,1051,14,1,CMpure,1,2,6,7,4,8,3,5
2535,14,3,19,1,1,2,1,2,1,1,1,1077,7,1,CMpure,15,14,NA,NA,NA,NA,NA,NA
2536,14,3,20,2,1,2,0,0,2,1,1,2751,12,1,CMpure,14,15,NA,NA,NA,NA,NA,NA
2537,14,3,21,1,1,2,1,2,2,1,0,565,4,1,CMpure,4,7,NA,NA,NA,NA,NA,NA
2538,14,3,22,1,1,4,3,2,1,1,1,936,5,1,CMpure,12,11,13,14,NA,NA,NA,NA
2539,14,3,23,2,1,4,0,0,1,1,0,1164,13,1,CMpure,7,5,4,1,NA,NA,NA,NA
2540,14,3,24,1,1,2,2,1,1,1,1,738,6,1,CMpure,13,14,NA,NA,NA,NA,NA,NA
2541,14,4,1,1,1,2,1,2,2,1,0,749,2,1,CMpure,2,5,NA,NA,NA,NA,NA,NA
2542,14,4,2,2,1,2,0,0,2,1,1,1331,11,1,CMpure,16,12,NA,NA,NA,NA,NA,NA
2543,14,4,3,1,1,4,3,2,1,1,1,983,7,1,CMpure,11,14,15,10,NA,NA,NA,NA
2544,14,4,4,1,1,2,1,2,2,1,0,644,7,1,CMpure,7,3,NA,NA,NA,NA,NA,NA
2545,14,4,5,2,1,8,0,0,1,1,0,831,12,1,CMpure,8,5,7,3,2,6,4,1
2546,14,4,6,1,1,8,1,8,2,1,0,1266,8,1,CMpure,8,2,4,6,3,1,5,7
2547,14,4,7,2,1,8,0,0,2,1,1,804,14,1,CMpure,9,16,15,13,10,12,11,14
2548,14,4,8,2,1,4,0,0,2,1,1,749,10,1,CMpure,11,13,15,14,NA,NA,NA,NA
2549,14,4,9,2,1,2,0,0,2,0,0,996,14,1,CMpure,6,3,NA,NA,NA,NA,NA,NA
2550,14,4,10,1,1,2,2,1,2,1,0,944,3,1,CMpure,7,3,NA,NA,NA,NA,NA,NA
2551,14,4,11,1,1,2,1,2,2,1,0,687,8,1,CMpure,8,6,NA,NA,NA,NA,NA,NA
2552,14,4,12,2,1,2,0,0,1,1,0,696,15,1,CMpure,2,1,NA,NA,NA,NA,NA,NA
2553,14,4,13,2,1,2,0,0,2,1,1,1681,14,1,CMpure,11,13,NA,NA,NA,NA,NA,NA
2554,14,4,14,1,1,8,1,8,1,1,1,1202,1,1,CMpure,9,15,14,11,16,10,13,12
2555,14,4,15,1,1,4,4,1,1,1,1,540,4,1,CMpure,14,15,10,12,NA,NA,NA,NA
2556,14,4,16,2,1,8,0,0,1,1,0,1003,13,1,CMpure,6,4,7,5,2,8,1,3
2557,14,4,17,1,1,8,7,2,1,1,1,2519,5,1,CMpure,15,10,12,16,14,11,13,9
2558,14,4,18,1,1,2,1,2,1,0,0,743,6,1,CMpure,6,7,NA,NA,NA,NA,NA,NA
2559,14,4,19,2,1,2,0,0,1,1,0,1374,11,1,CMpure,7,5,NA,NA,NA,NA,NA,NA
2560,14,4,20,2,1,8,0,0,2,1,1,747,11,1,CMpure,10,14,15,16,9,11,12,13
2561,14,4,21,2,1,2,0,0,2,1,1,1330,16,1,CMpure,16,14,NA,NA,NA,NA,NA,NA
2562,14,4,22,1,1,2,2,1,1,1,1,674,6,1,CMpure,16,14,NA,NA,NA,NA,NA,NA
2563,14,4,23,2,1,8,0,0,2,0,0,955,16,1,CMpure,8,5,4,2,6,3,7,1
2564,14,4,24,1,1,2,2,1,1,1,1,617,4,1,CMpure,13,12,NA,NA,NA,NA,NA,NA
2565,14,5,1,1,1,4,2,3,1,1,1,981,2,1,CMpure,11,10,14,13,NA,NA,NA,NA
2566,14,5,2,1,1,2,1,2,1,1,1,690,2,1,CMpure,10,15,NA,NA,NA,NA,NA,NA
2567,14,5,3,1,1,2,1,2,1,1,1,555,6,1,CMpure,14,9,NA,NA,NA,NA,NA,NA
2568,14,5,4,1,1,2,1,2,2,1,0,569,2,1,CMpure,2,8,NA,NA,NA,NA,NA,NA
2569,14,5,5,1,1,4,3,2,2,1,0,828,1,1,CMpure,6,5,1,7,NA,NA,NA,NA
2570,14,5,6,2,1,4,0,0,2,1,1,533,10,1,CMpure,14,15,13,12,NA,NA,NA,NA
2571,14,5,7,1,1,8,2,7,2,0,1,1332,1,1,CMpure,14,9,10,13,15,11,16,12
2572,14,5,8,1,1,2,1,2,1,1,1,563,1,1,CMpure,9,12,NA,NA,NA,NA,NA,NA
2573,14,5,9,1,1,4,2,3,1,1,1,1286,5,1,CMpure,14,13,12,9,NA,NA,NA,NA
2574,14,5,10,1,1,8,1,8,1,1,1,871,3,1,CMpure,11,10,16,12,9,15,14,13
2575,14,5,11,2,1,2,0,0,2,1,1,1833,13,1,CMpure,16,15,NA,NA,NA,NA,NA,NA
2576,14,5,12,1,1,8,5,4,2,0,1,1108,3,1,CMpure,14,10,15,9,11,13,16,12
2577,14,5,13,2,1,2,0,0,1,1,0,908,9,1,CMpure,8,6,NA,NA,NA,NA,NA,NA
2578,14,5,14,1,1,4,4,1,2,1,0,737,7,1,CMpure,2,5,1,7,NA,NA,NA,NA
2579,14,5,15,2,1,4,0,0,2,1,1,894,11,1,CMpure,10,14,13,9,NA,NA,NA,NA
2580,14,5,16,2,1,4,0,0,2,1,1,676,10,1,CMpure,11,13,10,12,NA,NA,NA,NA
2581,14,5,17,2,1,2,0,0,1,1,0,2717,15,1,CMpure,6,8,NA,NA,NA,NA,NA,NA
2582,14,5,18,2,1,2,0,0,1,1,0,2661,12,1,CMpure,4,1,NA,NA,NA,NA,NA,NA
2583,14,5,19,1,1,8,5,4,2,0,1,559,5,1,CMpure,9,11,10,12,13,15,14,16
2584,14,5,20,1,1,2,1,2,2,1,0,685,5,1,CMpure,5,6,NA,NA,NA,NA,NA,NA
2585,14,5,21,2,1,4,0,0,2,1,1,731,9,1,CMpure,15,12,9,13,NA,NA,NA,NA
2586,14,5,22,1,1,4,4,1,1,1,1,824,4,1,CMpure,14,16,13,12,NA,NA,NA,NA
2587,14,5,23,2,1,8,0,0,2,1,1,571,10,1,CMpure,11,9,12,13,15,14,10,16
2588,14,5,24,2,1,4,0,0,2,1,1,1870,14,1,CMpure,15,11,10,14,NA,NA,NA,NA
2589,14,6,1,2,1,2,0,0,2,1,1,485,10,1,CMpure,15,11,NA,NA,NA,NA,NA,NA
2590,14,6,2,1,1,8,7,2,2,0,1,742,3,1,CMpure,15,16,10,14,9,12,11,13
2591,14,6,3,1,1,4,4,1,1,1,1,450,4,1,CMpure,16,13,15,12,NA,NA,NA,NA
2592,14,6,4,2,1,2,0,0,2,1,1,788,9,1,CMpure,12,10,NA,NA,NA,NA,NA,NA
2593,14,6,5,2,1,2,0,0,2,1,1,841,9,1,CMpure,14,10,NA,NA,NA,NA,NA,NA
2594,14,6,6,2,1,4,0,0,1,1,0,721,16,1,CMpure,8,6,4,5,NA,NA,NA,NA
2595,14,6,7,1,1,4,1,4,1,0,0,1294,3,1,CMpure,3,5,6,7,NA,NA,NA,NA
2596,14,6,8,2,1,2,0,0,1,1,0,1807,15,1,CMpure,5,8,NA,NA,NA,NA,NA,NA
2597,14,6,9,1,1,8,1,8,2,0,1,1067,1,1,CMpure,9,13,14,11,10,15,12,16
2598,14,6,10,1,1,8,6,3,2,1,0,1093,1,1,CMpure,5,4,8,6,7,1,3,2
2599,14,6,11,1,1,8,2,7,2,1,0,942,1,1,CMpure,5,1,8,2,4,7,3,6
2600,14,6,12,1,1,2,2,1,2,1,0,509,7,1,CMpure,3,7,NA,NA,NA,NA,NA,NA
2601,14,6,13,1,1,8,4,5,2,0,1,1341,1,1,CMpure,15,13,11,9,14,10,16,12
2602,14,6,14,1,1,4,2,3,2,1,0,561,3,1,CMpure,5,3,4,2,NA,NA,NA,NA
2603,14,6,15,2,1,8,0,0,1,1,0,576,9,1,CMpure,1,4,8,7,5,3,2,6
2604,14,6,16,1,1,4,4,1,1,0,0,579,4,1,CMpure,2,8,1,4,NA,NA,NA,NA
2605,14,6,17,1,1,4,2,3,1,1,1,661,6,1,CMpure,10,14,13,12,NA,NA,NA,NA
2606,14,6,18,1,1,2,2,1,1,1,1,736,3,1,CMpure,9,11,NA,NA,NA,NA,NA,NA
2607,14,6,19,1,1,2,2,1,2,1,0,662,7,1,CMpure,8,7,NA,NA,NA,NA,NA,NA
2608,14,6,20,1,1,8,4,5,1,1,1,689,5,1,CMpure,14,9,10,13,15,11,12,16
2609,14,6,21,2,1,2,0,0,1,1,0,841,15,1,CMpure,7,1,NA,NA,NA,NA,NA,NA
2610,14,6,22,2,1,2,0,0,2,1,1,2508,12,1,CMpure,14,12,NA,NA,NA,NA,NA,NA
2611,14,6,23,2,1,8,0,0,2,1,1,605,14,1,CMpure,16,10,11,13,14,15,12,9
2612,14,6,24,2,1,2,0,0,2,1,1,2921,12,1,CMpure,9,10,NA,NA,NA,NA,NA,NA
2613,14,7,1,1,1,4,2,3,2,0,1,325,2,1,CMpure,9,10,12,16,NA,NA,NA,NA
2614,14,7,2,1,1,4,2,3,2,0,1,706,2,1,CMpure,15,10,11,12,NA,NA,NA,NA
2615,14,7,3,2,1,4,0,0,1,1,0,1440,15,1,CMpure,1,7,5,8,NA,NA,NA,NA
2616,14,7,4,2,1,4,0,0,1,1,0,672,16,1,CMpure,8,4,2,3,NA,NA,NA,NA
2617,14,7,5,1,1,2,2,1,1,1,1,1321,3,1,CMpure,13,11,NA,NA,NA,NA,NA,NA
2618,14,7,6,2,1,2,0,0,1,1,0,1257,10,1,CMpure,8,3,NA,NA,NA,NA,NA,NA
2619,14,7,7,1,1,2,1,2,2,1,0,987,2,1,CMpure,2,3,NA,NA,NA,NA,NA,NA
2620,14,7,8,1,1,8,7,2,1,1,1,792,8,1,CMpure,9,15,13,11,14,10,16,12
2621,14,7,9,1,1,2,1,2,1,1,1,477,7,1,CMpure,15,11,NA,NA,NA,NA,NA,NA
2622,14,7,10,1,1,4,1,4,2,1,0,948,6,1,CMpure,6,2,8,7,NA,NA,NA,NA
2623,14,7,11,2,1,4,0,0,2,1,1,1016,15,1,CMpure,11,10,14,15,NA,NA,NA,NA
2624,14,7,12,1,1,4,1,4,1,1,1,841,8,1,CMpure,16,14,13,10,NA,NA,NA,NA
2625,14,7,13,1,1,8,3,6,1,0,0,1532,2,1,CMpure,6,4,2,8,5,3,7,1
2626,14,7,14,1,1,8,4,5,1,1,1,739,8,1,CMpure,10,9,13,16,15,11,14,12
2627,14,7,15,2,1,4,0,0,1,1,0,1423,13,1,CMpure,6,8,5,3,NA,NA,NA,NA
2628,14,7,16,1,1,8,4,5,1,1,1,683,3,1,CMpure,15,12,13,11,14,9,16,10
2629,14,7,17,2,1,2,0,0,2,1,1,1075,11,1,CMpure,16,14,NA,NA,NA,NA,NA,NA
2630,14,7,18,1,1,4,3,2,1,1,1,1378,7,1,CMpure,16,9,15,12,NA,NA,NA,NA
2631,14,7,19,1,1,4,1,4,1,0,0,1365,2,1,CMpure,2,4,3,6,NA,NA,NA,NA
2632,14,7,20,2,1,2,0,0,1,0,1,1171,13,1,CMpure,14,10,NA,NA,NA,NA,NA,NA
2633,14,7,21,1,1,8,1,8,1,1,1,936,2,1,CMpure,10,14,15,11,12,9,16,13
2634,14,7,22,1,1,2,2,1,1,1,1,487,7,1,CMpure,12,15,NA,NA,NA,NA,NA,NA
2635,14,7,23,1,1,8,5,4,1,0,0,840,8,1,CMpure,6,4,1,2,8,3,7,5
2636,14,7,24,1,1,4,4,1,2,1,0,704,8,1,CMpure,4,7,1,8,NA,NA,NA,NA
2637,14,8,1,1,1,8,1,8,2,1,0,739,5,1,CMpure,5,1,4,2,6,7,3,8
2638,14,8,2,2,1,4,0,0,1,0,1,815,11,1,CMpure,16,14,13,15,NA,NA,NA,NA
2639,14,8,3,1,1,4,2,3,2,1,0,1176,2,1,CMpure,8,2,6,3,NA,NA,NA,NA
2640,14,8,4,1,1,4,4,1,1,1,1,1027,6,1,CMpure,13,10,15,14,NA,NA,NA,NA
2641,14,8,5,2,1,2,0,0,2,1,1,670,16,1,CMpure,15,13,NA,NA,NA,NA,NA,NA
2642,14,8,6,2,1,8,0,0,2,1,1,632,14,1,CMpure,10,14,13,16,15,12,9,11
2643,14,8,7,2,1,4,0,0,1,1,0,888,10,1,CMpure,3,2,4,5,NA,NA,NA,NA
2644,14,8,8,1,1,2,1,2,2,1,0,1081,5,1,CMpure,5,3,NA,NA,NA,NA,NA,NA
2645,14,8,9,2,1,4,0,0,2,0,0,744,14,1,CMpure,1,7,2,5,NA,NA,NA,NA
2646,14,8,10,1,1,2,1,2,2,1,0,399,2,1,CMpure,2,5,NA,NA,NA,NA,NA,NA
2647,14,8,11,2,1,4,0,0,1,1,0,968,11,1,CMpure,1,4,6,7,NA,NA,NA,NA
2648,14,8,12,1,1,4,1,4,1,1,1,603,5,1,CMpure,13,12,16,10,NA,NA,NA,NA
2649,14,8,13,2,1,2,0,0,1,1,0,4359,15,1,CMpure,5,7,NA,NA,NA,NA,NA,NA
2650,14,8,14,1,1,4,1,4,2,1,0,563,4,1,CMpure,4,2,3,1,NA,NA,NA,NA
2651,14,8,15,1,1,8,6,3,1,1,1,833,4,1,CMpure,16,9,10,11,15,12,13,14
2652,14,8,16,1,1,8,8,1,1,1,1,628,3,1,CMpure,14,16,10,13,9,12,15,11
2653,14,8,17,2,1,8,0,0,1,0,1,960,11,1,CMpure,12,15,11,14,10,9,16,13
2654,14,8,18,1,1,2,2,1,2,1,0,446,8,1,CMpure,1,8,NA,NA,NA,NA,NA,NA
2655,14,8,19,1,1,8,4,5,1,1,1,833,4,1,CMpure,11,13,9,12,10,15,14,16
2656,14,8,20,1,1,2,1,2,2,1,0,1940,1,1,CMpure,1,5,NA,NA,NA,NA,NA,NA
2657,14,8,21,2,1,4,0,0,2,1,1,656,12,1,CMpure,11,14,9,13,NA,NA,NA,NA
2658,14,8,22,1,1,8,5,4,1,1,1,746,7,1,CMpure,12,14,16,11,15,13,9,10
2659,14,8,23,2,1,2,0,0,2,1,1,2497,13,1,CMpure,10,15,NA,NA,NA,NA,NA,NA
2660,14,8,24,2,1,8,0,0,2,1,1,834,11,1,CMpure,12,9,11,15,16,10,13,14
2661,14,9,1,1,1,8,7,2,2,1,0,829,5,1,CMpure,8,4,7,1,3,6,5,2
2662,14,9,2,1,1,4,4,1,1,1,1,7942,2,1,CMpure,15,11,12,10,NA,NA,NA,NA
2663,14,9,3,1,1,8,5,4,1,1,1,637,8,1,CMpure,9,12,15,14,16,11,13,10
2664,14,9,4,1,1,4,4,1,2,1,0,733,5,1,CMpure,4,3,8,5,NA,NA,NA,NA
2665,14,9,5,2,1,4,0,0,1,1,0,1129,11,1,CMpure,6,7,5,4,NA,NA,NA,NA
2666,14,9,6,1,1,8,1,8,2,1,0,785,8,1,CMpure,8,2,3,1,6,4,7,5
2667,14,9,7,2,1,4,0,0,1,1,0,1979,11,1,CMpure,1,5,3,2,NA,NA,NA,NA
2668,14,9,8,2,1,8,0,0,1,1,0,785,9,1,CMpure,2,6,8,4,1,7,3,5
2669,14,9,9,2,1,2,0,0,1,1,0,902,11,1,CMpure,7,1,NA,NA,NA,NA,NA,NA
2670,14,9,10,2,1,4,0,0,2,1,1,3915,14,1,CMpure,14,10,13,9,NA,NA,NA,NA
2671,14,9,11,2,1,4,0,0,2,1,1,696,9,1,CMpure,12,16,9,11,NA,NA,NA,NA
2672,14,9,12,1,1,2,2,1,1,1,1,641,6,1,CMpure,10,14,NA,NA,NA,NA,NA,NA
2673,14,9,13,1,1,2,2,1,1,1,1,412,7,1,CMpure,9,15,NA,NA,NA,NA,NA,NA
2674,14,9,14,2,1,4,0,0,2,1,1,1414,14,1,CMpure,15,11,14,16,NA,NA,NA,NA
2675,14,9,15,2,1,8,0,0,2,1,1,946,12,1,CMpure,11,12,10,14,9,16,13,15
2676,14,9,16,1,1,4,3,2,2,1,0,982,8,1,CMpure,1,3,8,2,NA,NA,NA,NA
2677,14,9,17,1,1,8,6,3,1,0,0,947,6,1,CMpure,3,2,4,5,1,6,7,8
2678,14,9,18,2,1,4,0,0,1,1,0,743,12,1,CMpure,6,3,8,5,NA,NA,NA,NA
2679,14,9,19,2,1,4,0,0,1,1,0,595,9,1,CMpure,1,6,3,4,NA,NA,NA,NA
2680,14,9,20,1,1,4,4,1,2,0,1,1126,2,1,CMpure,16,11,13,10,NA,NA,NA,NA
